timestamp_utc,Region,data_date,region_demand_mw,region_demand_forecast_mw,num_ba,num_rows,num_available_ba,num_missing_ba,year,month,hour,day_of_week,target_region_demand_mw,is_target_imputed,imputation_method,temperature_2m,relative_humidity_2m,wind_speed_10m,precipitation,region_name,weather_city,weather_state,latitude,longitude,timestamp_local,local_date,local_year,local_month,local_day,local_hour,local_day_of_week,local_day_name,is_weekend,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,month_sin,month_cos,season,day_of_year,days_in_year,day_of_year_sin,day_of_year_cos,is_holiday,is_day_before_holiday,is_day_after_holiday,is_holiday_period
2015-07-01 08:00:00+00:00,CAL,2015-07-01,38210.0,35264.0,5,5,5,0,2015,7,8,2,38210.0,0,observed,23.5,65,4.7,0.0,California,Los Angeles,California,34.0522,-118.2437,2015-07-01 01:00:00-07:00,2015-07-01,2015,7,1,1,2,Wednesday,0,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,summer,182,365,0.008606996888688698,-0.9999629591162655,0,0,0,0
2015-07-01 09:00:00+00:00,CAL,2015-07-01,35171.0,32894.0,5,5,5,0,2015,7,9,2,35171.0,0,observed,22.6,71,1.8,0.0,California,Los Angeles,California,34.0522,-118.2437,2015-07-01 02:00:00-07:00,2015-07-01,2015,7,1,2,2,Wednesday,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,summer,182,365,0.008606996888688698,-0.9999629591162655,0,0,0,0
2015-07-01 10:00:00+00:00,CAL,2015-07-01,33243.0,31360.0,5,5,5,0,2015,7,10,2,33243.0,0,observed,21.7,75,3.9,0.0,California,Los Angeles,California,34.0522,-118.2437,2015-07-01 03:00:00-07:00,2015-07-01,2015,7,1,3,2,Wednesday,0,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,summer,182,365,0.008606996888688698,-0.9999629591162655,0,0,0,0
2015-07-01 11:00:00+00:00,CAL,2015-07-01,31955.0,30579.0,5,5,5,0,2015,7,11,2,31955.0,0,observed,21.3,77,4.8,0.0,California,Los Angeles,California,34.0522,-118.2437,2015-07-01 04:00:00-07:00,2015-07-01,2015,7,1,4,2,Wednesday,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,summer,182,365,0.008606996888688698,-0.9999629591162655,0,0,0,0
2015-07-01 12:00:00+00:00,CAL,2015-07-01,31199.0,30723.0,5,5,5,0,2015,7,12,2,31199.0,0,observed,21.2,77,4.8,0.0,California,Los Angeles,California,34.0522,-118.2437,2015-07-01 05:00:00-07:00,2015-07-01,2015,7,1,5,2,Wednesday,0,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,summer,182,365,0.008606996888688698,-0.9999629591162655,0,0,0,0
2015-07-01 13:00:00+00:00,CAL,2015-07-01,31540.0,31820.0,5,5,5,0,2015,7,13,2,31540.0,0,observed,21.5,77,4.0,0.0,California,Los Angeles,California,34.0522,-118.2437,2015-07-01 06:00:00-07:00,2015-07-01,2015,7,1,6,2,Wednesday,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,summer,182,365,0.008606996888688698,-0.9999629591162655,0,0,0,0
2015-07-01 14:00:00+00:00,CAL,2015-07-01,32551.0,33439.0,5,5,5,0,2015,7,14,2,32551.0,0,observed,23.0,69,2.5,0.0,California,Los Angeles,California,34.0522,-118.2437,2015-07-01 07:00:00-07:00,2015-07-01,2015,7,1,7,2,Wednesday,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,summer,182,365,0.008606996888688698,-0.9999629591162655,0,0,0,0
2015-07-01 15:00:00+00:00,CAL,2015-07-01,34483.0,36243.0,5,5,5,0,2015,7,15,2,34483.0,0,observed,24.7,60,3.7,0.0,California,Los Angeles,California,34.0522,-118.2437,2015-07-01 08:00:00-07:00,2015-07-01,2015,7,1,8,2,Wednesday,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,summer,182,365,0.008606996888688698,-0.9999629591162655,0,0,0,0
2015-07-01 16:00:00+00:00,CAL,2015-07-01,37003.0,38841.0,5,5,5,0,2015,7,16,2,37003.0,0,observed,26.9,51,1.1,0.0,California,Los Angeles,California,34.0522,-118.2437,2015-07-01 09:00:00-07:00,2015-07-01,2015,7,1,9,2,Wednesday,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,summer,182,365,0.008606996888688698,-0.9999629591162655,0,0,0,0
2015-07-01 17:00:00+00:00,CAL,2015-07-01,39274.0,41520.0,5,5,5,0,2015,7,17,2,39274.0,0,observed,28.2,46,5.9,0.0,California,Los Angeles,California,34.0522,-118.2437,2015-07-01 10:00:00-07:00,2015-07-01,2015,7,1,10,2,Wednesday,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,summer,182,365,0.008606996888688698,-0.9999629591162655,0,0,0,0
2015-07-01 18:00:00+00:00,CAL,2015-07-01,41265.0,44518.0,5,5,5,0,2015,7,18,2,41265.0,0,observed,30.4,39,7.6,0.0,California,Los Angeles,California,34.0522,-118.2437,2015-07-01 11:00:00-07:00,2015-07-01,2015,7,1,11,2,Wednesday,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,summer,182,365,0.008606996888688698,-0.9999629591162655,0,0,0,0
2015-07-01 19:00:00+00:00,CAL,2015-07-01,43042.0,47055.0,5,5,5,0,2015,7,19,2,43042.0,0,observed,29.8,49,5.1,0.2,California,Los Angeles,California,34.0522,-118.2437,2015-07-01 12:00:00-07:00,2015-07-01,2015,7,1,12,2,Wednesday,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,summer,182,365,0.008606996888688698,-0.9999629591162655,0,0,0,0
2015-07-01 20:00:00+00:00,CAL,2015-07-01,44869.0,49568.0,5,5,5,0,2015,7,20,2,44869.0,0,observed,33.7,38,2.6,0.0,California,Los Angeles,California,34.0522,-118.2437,2015-07-01 13:00:00-07:00,2015-07-01,2015,7,1,13,2,Wednesday,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,summer,182,365,0.008606996888688698,-0.9999629591162655,0,0,0,0
2015-07-01 21:00:00+00:00,CAL,2015-07-01,46173.0,51948.0,5,5,5,0,2015,7,21,2,46173.0,0,observed,34.6,36,8.4,0.0,California,Los Angeles,California,34.0522,-118.2437,2015-07-01 14:00:00-07:00,2015-07-01,2015,7,1,14,2,Wednesday,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,summer,182,365,0.008606996888688698,-0.9999629591162655,0,0,0,0
2015-07-01 22:00:00+00:00,CAL,2015-07-01,47600.0,53939.0,5,5,5,0,2015,7,22,2,47600.0,0,observed,34.4,38,10.3,0.0,California,Los Angeles,California,34.0522,-118.2437,2015-07-01 15:00:00-07:00,2015-07-01,2015,7,1,15,2,Wednesday,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,summer,182,365,0.008606996888688698,-0.9999629591162655,0,0,0,0
2015-07-01 23:00:00+00:00,CAL,2015-07-01,48083.0,55490.0,5,5,5,0,2015,7,23,2,48083.0,0,observed,31.7,47,9.9,0.0,California,Los Angeles,California,34.0522,-118.2437,2015-07-01 16:00:00-07:00,2015-07-01,2015,7,1,16,2,Wednesday,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,summer,182,365,0.008606996888688698,-0.9999629591162655,0,0,0,0
2015-07-02 00:00:00+00:00,CAL,2015-07-01,48300.0,56159.0,5,5,5,0,2015,7,0,3,48300.0,0,observed,30.0,54,11.1,0.0,California,Los Angeles,California,34.0522,-118.2437,2015-07-01 17:00:00-07:00,2015-07-01,2015,7,1,17,2,Wednesday,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,summer,182,365,0.008606996888688698,-0.9999629591162655,0,0,0,0
2015-07-02 01:00:00+00:00,CAL,2015-07-01,48136.0,55685.0,5,5,5,0,2015,7,1,3,48136.0,0,observed,29.2,56,8.7,0.0,California,Los Angeles,California,34.0522,-118.2437,2015-07-01 18:00:00-07:00,2015-07-01,2015,7,1,18,2,Wednesday,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,summer,182,365,0.008606996888688698,-0.9999629591162655,0,0,0,0
2015-07-02 02:00:00+00:00,CAL,2015-07-01,47343.0,54219.0,5,5,5,0,2015,7,2,3,47343.0,0,observed,27.7,61,8.2,0.0,California,Los Angeles,California,34.0522,-118.2437,2015-07-01 19:00:00-07:00,2015-07-01,2015,7,1,19,2,Wednesday,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,summer,182,365,0.008606996888688698,-0.9999629591162655,0,0,0,0
2015-07-02 03:00:00+00:00,CAL,2015-07-01,46165.0,51656.0,5,5,5,0,2015,7,3,3,46165.0,0,observed,25.9,67,8.3,0.0,California,Los Angeles,California,34.0522,-118.2437,2015-07-01 20:00:00-07:00,2015-07-01,2015,7,1,20,2,Wednesday,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,summer,182,365,0.008606996888688698,-0.9999629591162655,0,0,0,0
2015-07-02 04:00:00+00:00,CAL,2015-07-01,45380.0,49726.0,5,5,5,0,2015,7,4,3,45380.0,0,observed,24.7,72,5.8,0.0,California,Los Angeles,California,34.0522,-118.2437,2015-07-01 21:00:00-07:00,2015-07-01,2015,7,1,21,2,Wednesday,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,summer,182,365,0.008606996888688698,-0.9999629591162655,0,0,0,0
2015-07-02 05:00:00+00:00,CAL,2015-07-01,44996.0,47582.0,5,5,5,0,2015,7,5,3,44996.0,0,observed,23.6,75,4.4,0.0,California,Los Angeles,California,34.0522,-118.2437,2015-07-01 22:00:00-07:00,2015-07-01,2015,7,1,22,2,Wednesday,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,summer,182,365,0.008606996888688698,-0.9999629591162655,0,0,0,0
2015-07-02 06:00:00+00:00,CAL,2015-07-01,43173.0,42851.0,5,5,5,0,2015,7,6,3,43173.0,0,observed,22.9,78,4.7,0.0,California,Los Angeles,California,34.0522,-118.2437,2015-07-01 23:00:00-07:00,2015-07-01,2015,7,1,23,2,Wednesday,0,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,summer,182,365,0.008606996888688698,-0.9999629591162655,0,0,0,0
2015-07-02 07:00:00+00:00,CAL,2015-07-01,39545.0,38571.0,5,5,5,0,2015,7,7,3,39545.0,0,observed,22.6,84,3.7,0.0,California,Los Angeles,California,34.0522,-118.2437,2015-07-02 00:00:00-07:00,2015-07-02,2015,7,2,0,3,Thursday,0,0.0,1.0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,summer,183,365,-0.008606996888688009,-0.9999629591162655,0,1,0,1
2015-07-02 08:00:00+00:00,CAL,2015-07-02,36073.0,34686.0,5,5,5,0,2015,7,8,3,36073.0,0,observed,22.6,84,2.3,0.0,California,Los Angeles,California,34.0522,-118.2437,2015-07-02 01:00:00-07:00,2015-07-02,2015,7,2,1,3,Thursday,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,summer,183,365,-0.008606996888688009,-0.9999629591162655,0,1,0,1
2015-07-02 09:00:00+00:00,CAL,2015-07-02,33603.0,32722.0,5,5,5,0,2015,7,9,3,33603.0,0,observed,22.3,85,1.0,0.0,California,Los Angeles,California,34.0522,-118.2437,2015-07-02 02:00:00-07:00,2015-07-02,2015,7,2,2,3,Thursday,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,summer,183,365,-0.008606996888688009,-0.9999629591162655,0,1,0,1
2015-07-02 10:00:00+00:00,CAL,2015-07-02,31746.0,31126.0,5,5,5,0,2015,7,10,3,31746.0,0,observed,22.0,86,4.8,0.0,California,Los Angeles,California,34.0522,-118.2437,2015-07-02 03:00:00-07:00,2015-07-02,2015,7,2,3,3,Thursday,0,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,summer,183,365,-0.008606996888688009,-0.9999629591162655,0,1,0,1
2015-07-02 11:00:00+00:00,CAL,2015-07-02,30618.0,30281.0,5,5,5,0,2015,7,11,3,30618.0,0,observed,22.0,87,6.1,0.5,California,Los Angeles,California,34.0522,-118.2437,2015-07-02 04:00:00-07:00,2015-07-02,2015,7,2,4,3,Thursday,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,summer,183,365,-0.008606996888688009,-0.9999629591162655,0,1,0,1
2015-07-02 12:00:00+00:00,CAL,2015-07-02,30157.0,30330.0,5,5,5,0,2015,7,12,3,30157.0,0,observed,21.8,87,1.8,0.4,California,Los Angeles,California,34.0522,-118.2437,2015-07-02 05:00:00-07:00,2015-07-02,2015,7,2,5,3,Thursday,0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,summer,183,365,-0.008606996888688009,-0.9999629591162655,0,1,0,1
2015-07-02 13:00:00+00:00,CAL,2015-07-02,30920.0,31351.0,5,5,5,0,2015,7,13,3,30920.0,0,observed,21.3,89,1.6,0.0,California,Los Angeles,California,34.0522,-118.2437,2015-07-02 06:00:00-07:00,2015-07-02,2015,7,2,6,3,Thursday,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,summer,183,365,-0.008606996888688009,-0.9999629591162655,0,1,0,1
2015-07-02 14:00:00+00:00,CAL,2015-07-02,32074.0,33004.0,5,5,5,0,2015,7,14,3,32074.0,0,observed,21.7,88,4.3,0.0,California,Los Angeles,California,34.0522,-118.2437,2015-07-02 07:00:00-07:00,2015-07-02,2015,7,2,7,3,Thursday,0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,summer,183,365,-0.008606996888688009,-0.9999629591162655,0,1,0,1
2015-07-02 15:00:00+00:00,CAL,2015-07-02,34150.0,35451.0,5,5,5,0,2015,7,15,3,34150.0,0,observed,22.7,83,5.6,0.0,California,Los Angeles,California,34.0522,-118.2437,2015-07-02 08:00:00-07:00,2015-07-02,2015,7,2,8,3,Thursday,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,summer,183,365,-0.008606996888688009,-0.9999629591162655,0,1,0,1
2015-07-02 16:00:00+00:00,CAL,2015-07-02,36828.0,38034.0,5,5,5,0,2015,7,16,3,36828.0,0,observed,25.1,71,6.8,0.0,California,Los Angeles,California,34.0522,-118.2437,2015-07-02 09:00:00-07:00,2015-07-02,2015,7,2,9,3,Thursday,0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,summer,183,365,-0.008606996888688009,-0.9999629591162655,0,1,0,1
2015-07-02 17:00:00+00:00,CAL,2015-07-02,38982.0,40522.0,5,5,5,0,2015,7,17,3,38982.0,0,observed,27.4,62,6.0,0.0,California,Los Angeles,California,34.0522,-118.2437,2015-07-02 10:00:00-07:00,2015-07-02,2015,7,2,10,3,Thursday,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,summer,183,365,-0.008606996888688009,-0.9999629591162655,0,1,0,1
2015-07-02 18:00:00+00:00,CAL,2015-07-02,40598.0,42984.0,5,5,5,0,2015,7,18,3,40598.0,0,observed,29.5,55,5.8,0.0,California,Los Angeles,California,34.0522,-118.2437,2015-07-02 11:00:00-07:00,2015-07-02,2015,7,2,11,3,Thursday,0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,summer,183,365,-0.008606996888688009,-0.9999629591162655,0,1,0,1
2015-07-02 19:00:00+00:00,CAL,2015-07-02,42187.0,45072.0,5,5,5,0,2015,7,19,3,42187.0,0,observed,28.8,62,7.1,0.0,California,Los Angeles,California,34.0522,-118.2437,2015-07-02 12:00:00-07:00,2015-07-02,2015,7,2,12,3,Thursday,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,summer,183,365,-0.008606996888688009,-0.9999629591162655,0,1,0,1
2015-07-02 20:00:00+00:00,CAL,2015-07-02,43556.0,47001.0,5,5,5,0,2015,7,20,3,43556.0,0,observed,30.1,55,8.0,0.0,California,Los Angeles,California,34.0522,-118.2437,2015-07-02 13:00:00-07:00,2015-07-02,2015,7,2,13,3,Thursday,0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,summer,183,365,-0.008606996888688009,-0.9999629591162655,0,1,0,1
2015-07-02 21:00:00+00:00,CAL,2015-07-02,45060.0,48969.0,5,5,5,0,2015,7,21,3,45060.0,0,observed,31.1,50,9.6,0.0,California,Los Angeles,California,34.0522,-118.2437,2015-07-02 14:00:00-07:00,2015-07-02,2015,7,2,14,3,Thursday,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,summer,183,365,-0.008606996888688009,-0.9999629591162655,0,1,0,1
2015-07-02 22:00:00+00:00,CAL,2015-07-02,46767.0,50740.0,5,5,5,0,2015,7,22,3,46767.0,0,observed,31.9,47,11.7,0.0,California,Los Angeles,California,34.0522,-118.2437,2015-07-02 15:00:00-07:00,2015-07-02,2015,7,2,15,3,Thursday,0,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,summer,183,365,-0.008606996888688009,-0.9999629591162655,0,1,0,1
2015-07-02 23:00:00+00:00,CAL,2015-07-02,48086.0,52017.0,5,5,5,0,2015,7,23,3,48086.0,0,observed,31.3,48,14.6,0.0,California,Los Angeles,California,34.0522,-118.2437,2015-07-02 16:00:00-07:00,2015-07-02,2015,7,2,16,3,Thursday,0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,summer,183,365,-0.008606996888688009,-0.9999629591162655,0,1,0,1
2015-07-03 00:00:00+00:00,CAL,2015-07-02,49005.0,52623.0,5,5,5,0,2015,7,0,4,49005.0,0,observed,29.2,55,14.0,0.0,California,Los Angeles,California,34.0522,-118.2437,2015-07-02 17:00:00-07:00,2015-07-02,2015,7,2,17,3,Thursday,0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,summer,183,365,-0.008606996888688009,-0.9999629591162655,0,1,0,1
2015-07-03 01:00:00+00:00,CAL,2015-07-02,49266.0,51946.0,5,5,5,0,2015,7,1,4,49266.0,0,observed,28.3,56,12.4,0.0,California,Los Angeles,California,34.0522,-118.2437,2015-07-02 18:00:00-07:00,2015-07-02,2015,7,2,18,3,Thursday,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,summer,183,365,-0.008606996888688009,-0.9999629591162655,0,1,0,1
2015-07-03 02:00:00+00:00,CAL,2015-07-02,48231.0,50082.0,5,5,5,0,2015,7,2,4,48231.0,0,observed,26.9,60,9.8,0.0,California,Los Angeles,California,34.0522,-118.2437,2015-07-02 19:00:00-07:00,2015-07-02,2015,7,2,19,3,Thursday,0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,summer,183,365,-0.008606996888688009,-0.9999629591162655,0,1,0,1
2015-07-03 03:00:00+00:00,CAL,2015-07-02,46540.0,47767.0,5,5,5,0,2015,7,3,4,46540.0,0,observed,24.8,66,8.4,0.0,California,Los Angeles,California,34.0522,-118.2437,2015-07-02 20:00:00-07:00,2015-07-02,2015,7,2,20,3,Thursday,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,summer,183,365,-0.008606996888688009,-0.9999629591162655,0,1,0,1
2015-07-03 04:00:00+00:00,CAL,2015-07-02,44693.0,46300.0,5,5,5,0,2015,7,4,4,44693.0,0,observed,23.5,70,6.5,0.0,California,Los Angeles,California,34.0522,-118.2437,2015-07-02 21:00:00-07:00,2015-07-02,2015,7,2,21,3,Thursday,0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,summer,183,365,-0.008606996888688009,-0.9999629591162655,0,1,0,1
2015-07-03 05:00:00+00:00,CAL,2015-07-02,43601.0,44627.0,5,5,5,0,2015,7,5,4,43601.0,0,observed,22.9,73,3.9,0.0,California,Los Angeles,California,34.0522,-118.2437,2015-07-02 22:00:00-07:00,2015-07-02,2015,7,2,22,3,Thursday,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,summer,183,365,-0.008606996888688009,-0.9999629591162655,0,1,0,1
2015-07-03 06:00:00+00:00,CAL,2015-07-02,41628.0,40777.0,5,5,5,0,2015,7,6,4,41628.0,0,observed,22.4,75,3.3,0.0,California,Los Angeles,California,34.0522,-118.2437,2015-07-02 23:00:00-07:00,2015-07-02,2015,7,2,23,3,Thursday,0,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,summer,183,365,-0.008606996888688009,-0.9999629591162655,0,1,0,1
2015-07-03 07:00:00+00:00,CAL,2015-07-02,38382.0,36926.0,5,5,5,0,2015,7,7,4,38382.0,0,observed,22.2,72,3.7,0.0,California,Los Angeles,California,34.0522,-118.2437,2015-07-03 00:00:00-07:00,2015-07-03,2015,7,3,0,4,Friday,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,summer,184,365,-0.02581844022713239,-0.9996666485105112,1,1,0,1
2015-07-03 08:00:00+00:00,CAL,2015-07-03,35140.0,33962.0,5,5,5,0,2015,7,8,4,35140.0,0,observed,21.4,76,4.4,0.0,California,Los Angeles,California,34.0522,-118.2437,2015-07-03 01:00:00-07:00,2015-07-03,2015,7,3,1,4,Friday,0,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,summer,184,365,-0.02581844022713239,-0.9996666485105112,1,1,0,1
2015-07-03 09:00:00+00:00,CAL,2015-07-03,32616.0,31805.0,5,5,5,0,2015,7,9,4,32616.0,0,observed,20.8,79,4.0,0.0,California,Los Angeles,California,34.0522,-118.2437,2015-07-03 02:00:00-07:00,2015-07-03,2015,7,3,2,4,Friday,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,summer,184,365,-0.02581844022713239,-0.9996666485105112,1,1,0,1
2015-07-03 10:00:00+00:00,CAL,2015-07-03,30689.0,30219.0,5,5,5,0,2015,7,10,4,30689.0,0,observed,20.3,81,1.5,0.0,California,Los Angeles,California,34.0522,-118.2437,2015-07-03 03:00:00-07:00,2015-07-03,2015,7,3,3,4,Friday,0,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,summer,184,365,-0.02581844022713239,-0.9996666485105112,1,1,0,1
2015-07-03 11:00:00+00:00,CAL,2015-07-03,29373.0,29200.0,5,5,5,0,2015,7,11,4,29373.0,0,observed,20.0,85,4.9,0.0,California,Los Angeles,California,34.0522,-118.2437,2015-07-03 04:00:00-07:00,2015-07-03,2015,7,3,4,4,Friday,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,summer,184,365,-0.02581844022713239,-0.9996666485105112,1,1,0,1
2015-07-03 12:00:00+00:00,CAL,2015-07-03,28936.0,28910.0,5,5,5,0,2015,7,12,4,28936.0,0,observed,19.5,87,6.5,0.0,California,Los Angeles,California,34.0522,-118.2437,2015-07-03 05:00:00-07:00,2015-07-03,2015,7,3,5,4,Friday,0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,summer,184,365,-0.02581844022713239,-0.9996666485105112,1,1,0,1
2015-07-03 13:00:00+00:00,CAL,2015-07-03,28960.0,29096.0,5,5,5,0,2015,7,13,4,28960.0,0,observed,19.2,88,6.6,0.0,California,Los Angeles,California,34.0522,-118.2437,2015-07-03 06:00:00-07:00,2015-07-03,2015,7,3,6,4,Friday,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,summer,184,365,-0.02581844022713239,-0.9996666485105112,1,1,0,1
2015-07-03 14:00:00+00:00,CAL,2015-07-03,29277.0,29378.0,5,5,5,0,2015,7,14,4,29277.0,0,observed,20.2,82,8.0,0.0,California,Los Angeles,California,34.0522,-118.2437,2015-07-03 07:00:00-07:00,2015-07-03,2015,7,3,7,4,Friday,0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,summer,184,365,-0.02581844022713239,-0.9996666485105112,1,1,0,1
2015-07-03 15:00:00+00:00,CAL,2015-07-03,30054.0,30795.0,5,5,5,0,2015,7,15,4,30054.0,0,observed,22.2,71,8.0,0.0,California,Los Angeles,California,34.0522,-118.2437,2015-07-03 08:00:00-07:00,2015-07-03,2015,7,3,8,4,Friday,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,summer,184,365,-0.02581844022713239,-0.9996666485105112,1,1,0,1
2015-07-03 16:00:00+00:00,CAL,2015-07-03,31213.0,32958.0,5,5,5,0,2015,7,16,4,31213.0,0,observed,24.4,61,8.2,0.0,California,Los Angeles,California,34.0522,-118.2437,2015-07-03 09:00:00-07:00,2015-07-03,2015,7,3,9,4,Friday,0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,summer,184,365,-0.02581844022713239,-0.9996666485105112,1,1,0,1
2015-07-03 17:00:00+00:00,CAL,2015-07-03,33105.0,35245.0,5,5,5,0,2015,7,17,4,33105.0,0,observed,26.4,53,8.7,0.0,California,Los Angeles,California,34.0522,-118.2437,2015-07-03 10:00:00-07:00,2015-07-03,2015,7,3,10,4,Friday,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,summer,184,365,-0.02581844022713239,-0.9996666485105112,1,1,0,1
